timestamp,open,high,low,close,volume
11/05/2023 17:00,117.224,117.239,117.182,117.212,100
11/05/2023 18:00,117.224,117.239,117.182,117.212,465
11/05/2023 19:00,117.176,117.239,117.133,117.212,725
12/05/2023 7:00,117.224,117.433,117.182,117.406,392
12/05/2023 8:00,117.418,117.453,117.346,117.377,1578
12/05/2023 9:00,117.321,117.772,117.279,117.435,288149
12/05/2023 10:00,117.389,117.792,117.288,117.686,439059
12/05/2023 11:00,117.699,117.879,117.453,117.764,392308
12/05/2023 12:00,117.796,118.305,117.695,118.162,296930
12/05/2023 13:00,118.155,118.509,117.903,118.045,317960
12/05/2023 14:00,118.048,118.441,117.937,118.394,272119
12/05/2023 15:00,118.406,119.042,118.295,118.995,784153
12/05/2023 16:00,119.007,119.022,118.634,118.985,803948
12/05/2023 17:00,118.687,119.02,118.644,118.898,1470
12/05/2023 18:00,118.804,119.013,118.731,118.985,3324
12/05/2023 19:00,118.823,118.945,118.78,118.907,1701
15/05/2023 5:00,119.646,119.662,119.467,119.498,352
15/05/2023 6:00,119.637,119.759,119.467,119.634,3332
15/05/2023 7:00,119.375,119.39,119.119,119.15,1043
15/05/2023 8:00,119.114,119.177,118.964,118.995,1275
15/05/2023 9:00,119.007,119.303,118.479,118.723,268176
15/05/2023 10:00,118.726,119.206,118.518,119.085,243595
15/05/2023 11:00,119.094,119.39,119.012,119.336,193091
15/05/2023 12:00,119.346,119.71,119.245,119.668,237525
15/05/2023 13:00,119.685,119.844,119.303,119.479,214867
15/05/2023 14:00,119.501,119.574,119.303,119.407,161903
15/05/2023 15:00,119.424,119.579,119.283,119.498,382505
15/05/2023 16:00,119.511,119.584,119.467,119.556,429699
15/05/2023 17:00,119.424,119.439,119.361,119.392,300
15/05/2023 18:00,119.511,119.526,119.467,119.498,200
15/05/2023 19:00,119.404,119.419,119.361,119.392,100
16/05/2023 5:00,119.627,119.642,119.583,119.615,100
16/05/2023 8:00,119.307,119.323,119.264,119.295,148
16/05/2023 9:00,119.278,119.613,118.586,118.694,174543
16/05/2023 10:00,118.697,119.584,118.644,119.414,235827
16/05/2023 11:00,119.408,119.855,119.235,119.692,295120
16/05/2023 12:00,119.714,120.011,119.671,119.818,195217
16/05/2023 13:00,119.85,119.865,119.438,119.653,109873
16/05/2023 14:00,119.685,119.928,119.458,119.784,187855
16/05/2023 15:00,119.782,119.875,119.458,119.595,503522
16/05/2023 16:00,119.608,119.623,119.438,119.469,383548
16/05/2023 17:00,119.608,119.623,119.564,119.595,410
16/05/2023 18:00,119.617,119.633,119.564,119.595,300
16/05/2023 19:00,119.608,119.623,119.564,119.595,204
17/05/2023 7:00,119.976,119.991,119.932,119.963,121
17/05/2023 8:00,119.956,120.011,119.748,119.876,1081
17/05/2023 9:00,119.889,120.321,119.506,119.905,257294
17/05/2023 10:00,119.956,120.466,119.797,120.428,235988
17/05/2023 11:00,120.46,121.299,120.296,121.203,450741
17/05/2023 12:00,121.226,121.638,120.93,121.248,410117
17/05/2023 13:00,121.235,121.6,121.143,121.531,221149
17/05/2023 14:00,121.545,121.6,121.133,121.203,220635
17/05/2023 15:00,121.221,121.939,121.136,121.775,911051
17/05/2023 16:00,121.788,121.919,121.54,121.891,735431
17/05/2023 17:00,121.857,121.873,121.813,121.845,380
17/05/2023 18:00,121.681,121.696,121.637,121.668,400
18/05/2023 6:00,121.729,121.745,121.685,121.717,150
18/05/2023 7:00,121.72,121.793,121.627,121.765,989
18/05/2023 8:00,121.875,121.987,121.404,121.436,1665
18/05/2023 9:00,121.749,121.793,121.239,121.542,200390
18/05/2023 10:00,121.555,122.113,121.317,121.726,329726
18/05/2023 11:00,121.749,122.045,121.501,121.886,271372
18/05/2023 12:00,121.904,121.968,121.416,121.586,245686
18/05/2023 13:00,121.594,121.997,121.509,121.755,189254
18/05/2023 14:00,121.773,122.239,121.7,122.056,250965
18/05/2023 15:00,122.068,122.578,121.859,122.211,695736
18/05/2023 16:00,122.214,122.229,122.024,122.075,723138
18/05/2023 17:00,122.423,122.438,122.053,122.085,205
18/05/2023 18:00,122.262,122.326,122.218,122.298,983
18/05/2023 19:00,122.33,122.346,122.179,122.211,2993
19/05/2023 7:00,121.846,121.861,121.801,121.833,126
19/05/2023 8:00,121.603,122.627,121.559,122.579,1795
19/05/2023 9:00,122.766,123.46,122.557,123.081,363217
19/05/2023 10:00,123.071,124.303,123.026,123.939,485588
19/05/2023 11:00,123.948,124.07,123.341,123.538,384830
19/05/2023 12:00,123.551,123.77,123.13,123.693,191377
19/05/2023 13:00,123.72,123.944,123.544,123.683,295959
19/05/2023 14:00,123.725,123.954,123.564,123.819,314482
19/05/2023 15:00,123.832,123.888,123.225,123.276,540799
19/05/2023 16:00,123.289,123.78,123.002,123.034,711954
19/05/2023 18:00,123.221,123.237,123.176,123.208,580
22/05/2023 4:00,123.464,123.489,123.147,123.179,100
22/05/2023 5:00,123.318,123.334,123.244,123.276,45
22/05/2023 6:00,123.27,123.344,123.186,123.228,286
22/05/2023 7:00,123.289,123.586,123.06,123.557,802
22/05/2023 8:00,123.289,123.71,122.954,123.363,2695
22/05/2023 9:00,123.472,124.206,122.716,123.444,326561
22/05/2023 10:00,123.434,123.867,123.138,123.83,432984
22/05/2023 11:00,123.89,124.041,123.375,123.702,271801
22/05/2023 12:00,123.725,123.77,123.273,123.48,222556
22/05/2023 13:00,123.473,123.62,123.244,123.46,282428
22/05/2023 14:00,123.473,123.964,123.389,123.799,267905
22/05/2023 15:00,123.812,123.857,123.448,123.538,549530
22/05/2023 16:00,123.551,124.07,123.042,123.702,1124445
22/05/2023 17:00,123.715,123.731,123.467,123.509,12658
22/05/2023 18:00,123.88,123.896,123.302,123.334,345433
22/05/2023 19:00,123.522,124.032,123.477,123.538,344471
23/05/2023 4:00,123.715,123.731,123.08,123.46,39
23/05/2023 5:00,123.25,123.285,123.186,123.218,578
23/05/2023 6:00,123.231,123.295,123.157,123.189,172
23/05/2023 7:00,123.134,123.344,123.07,123.121,339
23/05/2023 8:00,123.134,123.857,122.992,123.412,1625
23/05/2023 9:00,123.241,123.964,123.021,123.402,224822
23/05/2023 10:00,123.425,123.654,123.128,123.499,251176
23/05/2023 11:00,123.502,124.322,123.302,124.196,370062
23/05/2023 12:00,124.234,124.594,124.063,124.429,456568
23/05/2023 13:00,124.481,125.078,124.261,124.419,479642
23/05/2023 14:00,124.423,124.516,123.641,124.313,679000
23/05/2023 15:00,124.316,124.681,124,124.167,1131702
23/05/2023 16:00,124.18,124.681,123.651,123.916,2775307
23/05/2023 17:00,123.938,124.398,123.883,124.177,362
23/05/2023 18:00,124.384,124.4,124.135,124.177,889158
23/05/2023 19:00,124.18,124.4,124.135,124.167,889362
24/05/2023 4:00,124.151,124.167,123.68,123.712,23
24/05/2023 5:00,123.909,123.973,123.719,123.751,399
24/05/2023 6:00,123.764,123.78,123.699,123.732,46
24/05/2023 7:00,123.764,123.964,123.69,123.887,331
24/05/2023 8:00,123.696,124.661,123.594,123.722,677
24/05/2023 9:00,123.89,124.022,121.985,122.08,392039
24/05/2023 10:00,122.078,123.847,121.869,122.346,460474
24/05/2023 11:00,122.364,122.413,121.879,121.93,575562
24/05/2023 12:00,121.923,122.056,121.511,121.93,299973
24/05/2023 13:00,121.943,122.074,121.685,121.954,279785
24/05/2023 14:00,121.991,122.04,121.511,121.794,334454
24/05/2023 15:00,121.807,122.423,121.617,121.746,949778
24/05/2023 16:00,121.768,122.084,121.704,121.998,1651476
24/05/2023 17:00,124.18,124.196,121.83,121.998,4478
24/05/2023 18:00,121.875,122.2,121.714,121.765,527195
24/05/2023 19:00,121.758,122.036,121.714,122.007,523297
25/05/2023 4:00,121.758,122.006,121.714,121.93,561
25/05/2023 5:00,121.826,121.958,121.782,121.862,33
25/05/2023 6:00,121.836,122.036,121.762,121.998,1380
25/05/2023 7:00,121.991,122.152,121.424,121.474,5630
25/05/2023 8:00,122.049,122.394,121.249,121.717,5102
25/05/2023 9:00,121.817,122.714,121.065,122.395,438836
25/05/2023 10:00,122.408,122.598,121.927,122.167,432518
25/05/2023 11:00,122.194,122.404,121.114,121.416,502642
25/05/2023 12:00,121.439,122.006,121.394,121.707,431180
25/05/2023 13:00,121.729,122.52,121.574,122.492,281754
25/05/2023 14:00,122.504,122.869,122.305,122.55,281851
25/05/2023 15:00,122.563,123.276,122.464,122.802,967654
25/05/2023 16:00,122.814,123.518,122.297,122.618,1897073
25/05/2023 17:00,121.758,122.82,121.714,122.153,274
25/05/2023 18:00,122.437,122.82,122.392,122.424,570854
25/05/2023 19:00,122.805,122.82,122.276,122.734,571080
26/05/2023 4:00,122.659,123.014,122.508,122.579,216
26/05/2023 5:00,122.592,122.714,122.508,122.685,60
26/05/2023 6:00,122.65,122.82,122.605,122.792,45
26/05/2023 7:00,122.785,122.82,122.683,122.773,1401
26/05/2023 8:00,122.776,123.014,122.411,122.831,2777
26/05/2023 9:00,122.844,124.409,122.179,123.896,381445
26/05/2023 10:00,123.899,125.32,123.835,125.151,815254
26/05/2023 11:00,125.169,125.331,124.571,125.059,666180
26/05/2023 12:00,125.072,125.63,124.881,125.204,850462
26/05/2023 13:00,125.217,125.407,124.75,124.865,437116
26/05/2023 14:00,124.878,125.01,124.561,124.652,368668
26/05/2023 15:00,124.675,125.175,124.629,124.855,1243151
26/05/2023 16:00,124.868,125,124.426,124.962,1940083
26/05/2023 17:00,124.878,125.359,124.6,124.768,648
26/05/2023 18:00,124.975,125.067,124.736,124.855,547324
26/05/2023 19:00,124.868,125.078,124.726,124.758,547585
30/05/2023 4:00,123.909,125.417,123.864,125.33,516
30/05/2023 5:00,125.343,125.863,125.268,125.659,2599
30/05/2023 6:00,125.837,126.444,125.51,125.65,3223
30/05/2023 7:00,125.798,125.814,124.678,125.262,6968
30/05/2023 8:00,125.653,125.805,124.445,125.059,4930
30/05/2023 9:00,125.535,126.027,124.978,125.03,420339
30/05/2023 10:00,125.062,125.214,124.213,124.429,563479
30/05/2023 11:00,124.423,124.952,124.222,124.904,338524
30/05/2023 12:00,124.917,125.252,124.581,125.126,265920
30/05/2023 13:00,125.149,125.248,124.716,124.816,272362
30/05/2023 14:00,124.854,125.204,124.61,124.928,276036
30/05/2023 15:00,124.926,125.582,124.832,125.417,982907
30/05/2023 16:00,125.43,125.96,124.319,124.671,1382691
30/05/2023 17:00,124.83,125.456,124.203,124.904,21886
30/05/2023 18:00,124.733,125.456,124.135,124.846,401890
30/05/2023 19:00,125.44,125.456,124.736,124.923,402076
31/05/2023 4:00,125.44,125.456,124.523,124.729,428
31/05/2023 5:00,124.665,124.874,124.619,124.846,1012
31/05/2023 6:00,124.742,124.874,124.687,124.797,914
31/05/2023 7:00,124.946,124.962,124.755,124.807,442
31/05/2023 8:00,124.955,125.456,124.426,124.787,2454
31/05/2023 9:00,124.8,125.417,124.329,124.802,377339
31/05/2023 10:00,124.839,124.894,124.435,124.545,531672
31/05/2023 11:00,124.539,124.652,123.816,123.935,497404
31/05/2023 12:00,123.943,123.978,123.438,123.683,413163
31/05/2023 13:00,123.696,124.041,123.535,123.911,312741
31/05/2023 14:00,123.958,124.264,123.883,124.09,409031
31/05/2023 15:00,124.122,124.971,123.801,124.584,2150552
31/05/2023 16:00,124.626,124.981,124.04,124.768,17545794
31/05/2023 17:00,124.585,124.797,124.532,124.758,89
31/05/2023 18:00,124.578,124.787,124.523,124.749,5328533
31/05/2023 19:00,124.578,124.797,124.532,124.565,5327389
01/06/2023 4:00,124.587,124.603,124.184,124.574,124
01/06/2023 5:00,124.587,124.603,124.542,124.574,7
01/06/2023 6:00,124.578,125.223,124.532,124.962,356
01/06/2023 7:00,124.704,124.991,124.348,124.477,718
01/06/2023 8:00,125.023,125.272,124.272,124.468,3097
01/06/2023 9:00,124.5,124.933,123.816,123.916,305279
01/06/2023 10:00,123.938,125.155,123.748,124.967,487480
01/06/2023 11:00,124.975,125.645,124.852,125.587,327211
01/06/2023 12:00,125.634,125.751,125.384,125.465,301754
01/06/2023 13:00,125.498,125.63,125.162,125.407,304525
01/06/2023 14:00,125.425,125.902,125.336,125.87,434298
01/06/2023 15:00,125.876,126.1,125.598,125.756,924728
01/06/2023 16:00,125.769,126.2,125.212,126.171,2786378
01/06/2023 17:00,124.578,126.105,124.532,125.766,1023
01/06/2023 18:00,125.779,125.96,125.723,125.834,870943
01/06/2023 19:00,125.769,125.96,125.723,125.775,871422
02/06/2023 4:00,126.07,126.144,125.917,126.115,34
02/06/2023 5:00,126.07,126.454,126.024,126.424,516
02/06/2023 6:00,126.302,126.415,126.043,126.076,212
02/06/2023 7:00,126.186,126.425,125.946,126.347,882
02/06/2023 8:00,126.176,126.472,125.617,126.27,3296
02/06/2023 9:00,126.157,127.277,125.907,126.87,403247
02/06/2023 10:00,126.883,128.24,126.643,128.207,788390
02/06/2023 11:00,128.229,128.954,127.941,128.502,952924
02/06/2023 12:00,128.521,128.973,128.299,128.584,483597
02/06/2023 13:00,128.588,128.983,128.309,128.909,388406
02/06/2023 14:00,128.918,128.958,128.484,128.648,315692
02/06/2023 15:00,128.676,128.755,128.125,128.226,1015578
02/06/2023 16:00,128.288,128.866,127.941,128.11,2435822
02/06/2023 17:00,128.162,128.188,128.038,128.158,1260
02/06/2023 18:00,128.172,128.304,128.038,128.158,708988
02/06/2023 19:00,128.288,128.304,128.038,128.071,708669
05/06/2023 4:00,128.085,129.177,128.038,128.807,2731
05/06/2023 5:00,128.85,128.866,128.6,128.73,1712
05/06/2023 6:00,128.743,128.857,128.513,128.73,1537
05/06/2023 7:00,128.85,129.177,128.677,128.837,17663
05/06/2023 8:00,129.112,130.698,128.232,128.652,35288
05/06/2023 9:00,128.714,129.564,128.454,128.657,625139
05/06/2023 10:00,128.681,129.37,128.203,128.556,743237
05/06/2023 11:00,128.569,129.021,128.377,128.715,389693
05/06/2023 12:00,128.743,128.799,128.309,128.59,298349
05/06/2023 13:00,128.618,128.692,128.281,128.536,285530
05/06/2023 14:00,128.559,128.653,128.096,128.527,551348
05/06/2023 15:00,128.545,128.721,128.29,128.449,985442
05/06/2023 16:00,128.463,128.818,128.28,128.459,1585999
05/06/2023 17:00,128.288,128.76,128.241,128.73,90
05/06/2023 18:00,128.559,128.605,128.425,128.575,472502
05/06/2023 19:00,128.501,128.605,128.406,128.439,472604
06/06/2023 4:00,128.569,128.595,128.454,128.507,208
06/06/2023 5:00,128.705,128.721,128.484,128.517,32
06/06/2023 6:00,128.492,128.615,128.445,128.585,48
06/06/2023 7:00,128.598,128.673,128.416,128.498,989
06/06/2023 8:00,128.627,128.972,128.174,128.507,1040
06/06/2023 9:00,128.521,128.721,127.718,128.255,317251
06/06/2023 10:00,128.283,128.479,128.12,128.338,347139
06/06/2023 11:00,128.356,128.445,127.907,128.09,337376
06/06/2023 12:00,128.075,128.285,127.835,128.207,313689
06/06/2023 13:00,128.215,128.334,127.948,128.149,322511
06/06/2023 14:00,128.172,128.44,128.073,128.381,285357
06/06/2023 15:00,128.404,128.808,128.28,128.527,835126
06/06/2023 16:00,128.54,128.768,128.406,128.536,1406510
06/06/2023 17:00,128.559,128.721,128.27,128.643,1045
06/06/2023 18:00,128.317,128.711,128.27,128.682,434591
06/06/2023 19:00,128.55,128.576,128.416,128.546,435286
07/06/2023 4:00,128.54,128.556,128.358,128.439,114
07/06/2023 5:00,128.433,128.556,128.319,128.527,89
07/06/2023 6:00,128.404,128.837,128.358,128.778,20
07/06/2023 7:00,128.753,128.77,128.416,128.594,718
07/06/2023 8:00,128.705,128.789,128.299,128.449,1347
07/06/2023 9:00,128.463,128.721,128.019,128.459,340735
07/06/2023 10:00,128.424,129.816,128.057,129.137,1037023
07/06/2023 11:00,129.121,129.593,128.866,129.345,477773
07/06/2023 12:00,129.373,129.69,129.113,129.294,470137
07/06/2023 13:00,129.305,130.068,129.074,129.951,471712
07/06/2023 14:00,129.954,129.99,129.51,129.854,574882
07/06/2023 15:00,129.887,130.262,129.636,130.154,1270920
07/06/2023 16:00,130.168,130.3,129.839,130.096,3077240
07/06/2023 17:00,130.109,130.204,130.033,130.144,10565
07/06/2023 18:00,130.08,130.204,129.946,130.096,980424
07/06/2023 19:00,130.187,130.204,129.946,130.173,980739
08/06/2023 4:00,129.993,130.097,129.742,130.018,197
08/06/2023 5:00,130.013,130.32,129.965,130.251,119
08/06/2023 6:00,130.284,130.388,130.217,130.251,126
08/06/2023 7:00,130.245,130.339,130.091,130.173,288
08/06/2023 8:00,130.255,130.562,128.803,129.951,1232
08/06/2023 9:00,129.964,131.754,129.617,130.716,658098
08/06/2023 10:00,130.744,130.795,129.905,130.038,623557
08/06/2023 11:00,130.071,130.242,129.781,130.096,381359
08/06/2023 12:00,130.109,130.814,129.926,130.67,368297
08/06/2023 13:00,130.681,130.785,130.338,130.677,323865
08/06/2023 14:00,130.71,130.804,130.372,130.453,361755
08/06/2023 15:00,130.468,130.581,130.159,130.194,825065
08/06/2023 16:00,130.206,130.727,129.336,129.708,1565008
08/06/2023 17:00,130.187,130.204,129.481,130.038,1463
08/06/2023 18:00,130.032,130.233,129.781,130.202,491666
08/06/2023 19:00,130.216,130.233,129.781,129.844,491425
09/06/2023 4:00,129.829,130.136,129.781,129.863,175
09/06/2023 5:00,130.013,130.068,129.965,130.038,17
09/06/2023 6:00,130.09,130.107,129.917,129.951,133
09/06/2023 7:00,129.858,130.165,129.81,129.912,419
09/06/2023 8:00,129.848,131.657,129.617,129.999,2306
09/06/2023 9:00,129.984,131.105,129.772,130.9,451341
09/06/2023 10:00,130.952,131.87,130.89,131.631,717970
09/06/2023 11:00,131.63,131.65,130.822,130.919,392796
09/06/2023 12:00,130.952,131.143,130.769,131.006,369618
09/06/2023 13:00,131.01,131.143,130.863,131.016,255923
09/06/2023 14:00,131.073,131.226,130.89,131.142,274443
09/06/2023 15:00,131.165,131.245,130.905,131.065,786259
09/06/2023 16:00,131.078,131.453,130.759,131.065,2045147
09/06/2023 17:00,131.078,131.366,130.74,130.948,236
09/06/2023 18:00,130.788,131.289,130.74,131.258,657602
09/06/2023 19:00,131.078,131.347,130.75,131.171,657611
12/06/2023 4:00,131.592,131.608,130.837,131.307,315
12/06/2023 5:00,131.485,131.715,131.273,131.365,113
12/06/2023 6:00,131.379,131.579,131.137,131.336,1266
12/06/2023 7:00,131.291,131.502,131.234,131.355,781
12/06/2023 8:00,131.446,133.479,130.982,131.21,4143
12/06/2023 9:00,131.369,132.374,131.244,132.019,612381
12/06/2023 10:00,132.033,132.132,131.563,131.83,487125
12/06/2023 11:00,131.853,132.103,131.583,131.84,419991
12/06/2023 12:00,131.863,131.899,131.621,131.733,378013
12/06/2023 13:00,131.747,131.797,131.553,131.694,359158
12/06/2023 14:00,131.708,132.098,131.621,131.898,534471
12/06/2023 15:00,131.931,132.299,131.873,132.149,1006598
12/06/2023 16:00,132.163,132.334,131.834,132.149,1840587
12/06/2023 17:00,131.078,132.287,131.031,131.946,366
12/06/2023 18:00,132.27,132.432,132.096,132.401,579691
12/06/2023 19:00,132.163,132.393,131.902,132.227,576605
13/06/2023 4:00,132.619,132.655,132.105,132.179,137
13/06/2023 5:00,132.435,132.451,132.202,132.256,37
13/06/2023 6:00,132.28,132.51,132.183,132.275,33
13/06/2023 7:00,132.318,132.422,132.028,132.208,1046
13/06/2023 8:00,132.076,132.723,128.329,132.353,8129
13/06/2023 9:00,132.522,133.072,131.708,132.614,424680
13/06/2023 10:00,132.648,133.479,132.115,133.302,753261
13/06/2023 11:00,133.365,133.876,133.287,133.641,508969
13/06/2023 12:00,133.665,133.701,133.268,133.445,309965
13/06/2023 13:00,133.447,133.663,133.306,133.461,310599
13/06/2023 14:00,133.471,133.537,132.938,133.118,326509
13/06/2023 15:00,133.152,133.411,133.084,133.293,707986
13/06/2023 16:00,133.307,133.692,132.851,133.37,1351061
13/06/2023 17:00,133.307,133.517,133.255,133.486,472
13/06/2023 18:00,133.5,133.517,133.258,133.486,389835
13/06/2023 19:00,133.307,133.517,133.258,133.467,388906
14/06/2023 4:00,133.326,133.759,133.277,133.68,504
14/06/2023 5:00,133.694,133.711,133.49,133.525,5
14/06/2023 6:00,133.539,133.692,133.49,133.632,620
14/06/2023 7:00,133.646,133.711,133.374,133.535,831
14/06/2023 8:00,133.481,133.721,130.769,133.69,1875
14/06/2023 9:00,133.597,134.409,133.258,134.058,326101
14/06/2023 10:00,134.082,134.186,133.384,134.135,534149
14/06/2023 11:00,134.169,134.546,133.907,134.407,427214
14/06/2023 12:00,134.45,134.612,133.955,134.097,362433
14/06/2023 13:00,134.106,134.186,133.863,134.041,247377
14/06/2023 14:00,134.043,134.06,132.9,133.147,499168
14/06/2023 15:00,133.21,133.618,132.619,132.934,1155811
14/06/2023 16:00,132.948,133.595,132.572,133.196,2352097
14/06/2023 17:00,133.307,133.323,131.094,133.196,912
14/06/2023 18:00,132.784,133.227,132.687,133.032,697032
14/06/2023 19:00,132.919,133.227,132.687,132.954,696849
15/06/2023 4:00,132.919,133.168,132.677,132.847,248
15/06/2023 5:00,132.803,132.849,132.58,132.614,436
15/06/2023 6:00,132.657,132.82,132.532,132.576,102
15/06/2023 7:00,132.657,132.926,132.59,132.731,1736
15/06/2023 8:00,132.841,136.327,132.367,132.663,2778
15/06/2023 9:00,132.677,133.74,132.406,133.67,272360
15/06/2023 10:00,133.694,133.944,133.223,133.593,411668
15/06/2023 11:00,133.617,134.312,133.568,133.99,341073
15/06/2023 12:00,133.994,134.147,133.8,133.864,319079
15/06/2023 13:00,133.888,133.953,133.5,133.719,320718
15/06/2023 14:00,133.733,134.486,133.548,134.397,439892
15/06/2023 15:00,134.411,134.486,133.904,134.097,952806
15/06/2023 16:00,134.111,134.166,133.645,134.027,2000298
15/06/2023 17:00,133.965,134.292,133.839,133.893,1714
15/06/2023 18:00,133.907,134.099,133.858,133.971,625704
15/06/2023 19:00,134.082,134.535,133.849,134.068,625871
16/06/2023 4:00,134.082,134.457,134.033,134.426,29
16/06/2023 5:00,134.518,134.535,134.12,134.155,17
16/06/2023 6:00,134.421,134.651,134.343,134.474,432
16/06/2023 7:00,134.343,134.506,133.887,134.261,1181
16/06/2023 8:00,134.421,134.544,133.8,134.39,2223
16/06/2023 9:00,134.372,135.134,134.033,134.494,1292150
16/06/2023 10:00,134.547,134.68,133.781,133.845,368040
16/06/2023 11:00,133.849,133.917,133.471,133.738,363875
16/06/2023 12:00,133.762,134.225,133.694,133.893,281419
16/06/2023 13:00,133.907,133.924,133.26,133.525,320444
16/06/2023 14:00,133.529,133.643,133.345,133.428,325190
16/06/2023 15:00,133.442,133.701,133.132,133.244,966229
16/06/2023 16:00,133.268,133.711,132.871,133.205,8996060
16/06/2023 17:00,134.886,134.903,133.142,133.273,4748
16/06/2023 18:00,133.277,133.498,133.142,133.389,2724463
16/06/2023 19:00,133.19,133.498,133.142,133.176,2724801
20/06/2023 4:00,133.19,133.585,132.406,132.44,1527
20/06/2023 5:00,132.464,132.519,132.415,132.489,43
20/06/2023 6:00,132.541,132.684,132.406,132.614,490
20/06/2023 7:00,132.803,132.878,132.619,132.731,780
20/06/2023 8:00,132.667,137.451,132.301,133.079,1950
20/06/2023 9:00,132.783,133.168,131.815,132.188,392880
20/06/2023 10:00,132.241,132.965,131.892,132.082,637055
20/06/2023 11:00,132.096,132.5,131.825,132.334,357356
20/06/2023 12:00,132.357,132.505,132.038,132.392,237980
20/06/2023 13:00,132.425,132.616,132.222,132.285,261065
20/06/2023 14:00,132.299,132.384,132.047,132.227,331062
20/06/2023 15:00,132.236,132.316,131.602,131.723,1153744
20/06/2023 16:00,131.737,132.296,131.544,131.704,2074099
20/06/2023 17:00,131.66,131.764,131.544,131.626,263
20/06/2023 18:00,131.611,131.734,131.515,131.704,589691
20/06/2023 19:00,131.718,131.773,131.544,131.743,590485
21/06/2023 4:00,131.708,131.909,131.399,131.878,96
21/06/2023 5:00,131.698,131.889,131.544,131.82,96
21/06/2023 6:00,131.834,131.967,131.708,131.743,21
21/06/2023 7:00,131.941,131.957,131.708,131.752,212
21/06/2023 8:00,131.756,132.141,131.437,131.743,1174
21/06/2023 9:00,131.737,131.754,129.307,129.892,623026
21/06/2023 10:00,129.921,130.097,129.084,129.505,745463
21/06/2023 11:00,129.528,130.194,129.307,130.033,707306
21/06/2023 12:00,130.047,130.126,129.5,129.728,395530
21/06/2023 13:00,129.732,129.971,129.481,129.549,575888
21/06/2023 14:00,129.567,129.806,129.374,129.679,401870
21/06/2023 15:00,129.693,129.855,129.384,129.524,1031177
21/06/2023 16:00,129.528,129.835,129.433,129.708,2490781
21/06/2023 17:00,131.718,131.734,129.471,129.534,38050
21/06/2023 18:00,129.722,129.738,129.433,129.466,755218
21/06/2023 19:00,129.519,129.729,129.433,129.67,754979
22/06/2023 4:00,129.305,129.322,128.871,129.127,281
22/06/2023 5:00,129.17,129.186,129.123,129.156,21
22/06/2023 6:00,129.112,129.186,128.842,128.914,340
22/06/2023 7:00,129.17,129.254,128.658,128.691,4315
22/06/2023 8:00,129.17,129.535,128.513,128.837,5482
22/06/2023 9:00,128.724,128.828,126.634,128.575,966598
22/06/2023 10:00,128.598,128.634,126.89,127.064,944530
22/06/2023 11:00,127.058,127.248,126.556,126.899,923424
22/06/2023 12:00,126.912,127.024,126.643,126.822,485537
22/06/2023 13:00,126.825,127.006,126.677,126.928,418994
22/06/2023 14:00,126.932,127.23,126.76,127.161,439035
22/06/2023 15:00,127.174,127.295,126.944,127.064,1128883
22/06/2023 16:00,127.077,127.306,126.866,127.277,1772766
22/06/2023 17:00,129.519,129.535,125.617,127.229,276
22/06/2023 18:00,127.203,127.297,127.031,127.064,538717
22/06/2023 19:00,127.077,127.268,127.031,127.229,538694
23/06/2023 4:00,126.67,127.19,126.566,126.802,613
23/06/2023 5:00,126.796,126.812,126.576,126.609,53
23/06/2023 6:00,126.806,126.929,126.711,126.86,63
23/06/2023 7:00,126.912,126.996,126.779,126.899,274
23/06/2023 8:00,126.912,127.2,126.382,126.531,1907
23/06/2023 9:00,126.719,127.043,125.772,126.279,319852
23/06/2023 10:00,126.259,126.464,125.782,125.834,440688
23/06/2023 11:00,125.847,126.057,125.336,125.746,433516
23/06/2023 12:00,125.769,125.931,125.472,125.688,281311
23/06/2023 13:00,125.711,125.96,125.559,125.737,222416
23/06/2023 14:00,125.74,125.766,125.171,125.281,388991
23/06/2023 15:00,125.29,125.776,125.104,125.388,1032284
23/06/2023 16:00,125.401,125.814,125.008,125.398,13057514
23/06/2023 17:00,127.077,127.093,125.191,125.543,166461
23/06/2023 18:00,125.243,125.572,125.191,125.223,2469894
23/06/2023 19:00,125.391,125.427,125.191,125.272,2469719
26/06/2023 4:00,123.037,125.407,122.992,124.71,643
26/06/2023 5:00,124.733,124.991,124.455,124.7,968
26/06/2023 6:00,124.704,125.088,124.426,124.7,1369
26/06/2023 7:00,124.723,125.301,124.678,125.126,1654
26/06/2023 8:00,124.936,127.229,124.464,124.836,5646
26/06/2023 9:00,124.849,126.861,124.755,126.454,518762
26/06/2023 10:00,126.476,126.715,125.723,125.969,453128
26/06/2023 11:00,125.982,126.696,125.927,126.667,383972
26/06/2023 12:00,126.68,127.093,126.315,127.064,422907
26/06/2023 13:00,127.082,127.239,126.663,126.793,422898
26/06/2023 14:00,126.796,126.851,126.353,126.725,413405
26/06/2023 15:00,126.738,127.326,126.692,127.267,1071907
26/06/2023 16:00,127.252,127.471,126.188,127.287,2711699
26/06/2023 17:00,127.242,127.471,127.195,127.287,1421
26/06/2023 18:00,127.348,127.413,127.195,127.384,782526
26/06/2023 19:00,127.242,127.684,127.195,127.403,782763
27/06/2023 4:00,127.717,127.801,127.37,127.403,39
27/06/2023 5:00,127.416,127.432,127.263,127.345,13
27/06/2023 6:00,127.474,127.491,127.147,127.287,425
